Good luck everyone! Hope to see you in the community!
!,@,#,$,%,U,^,&,*,(,)
Last: 2:25:24
!,@,#,$,%,U,^,&,*,(,)
God
!,@,#,$,%,U,^,&,*,(,)
"10 mins into the video, just realised you look like Jeff Bezos with a a wig!!"
!,@,#,$,%,U,^,&,*,(,)
the rinkeby faucet is not working.what can I do to get test eth?
!,@,#,$,%,U,^,&,*,(,)
"when adding the get account function at 4:57:25 i get the error 
string indices must be integers
it wont let me deploy from rinkeby but it works on the non persistent chains
SOLVED:
If anyone got this, you forgot a "":"" on the brownie-config.yaml
in my case i put my private key right after the ""from_key"" identifier causing this error
the "":"" allows the config reader to see that the private key value is seperate from the from_key: identifier"
!,@,#,$,%,U,^,&,*,(,)
2:50:37
!,@,#,$,%,U,^,&,*,(,)
"Please be wary, a lot of these comments are elaborate bots meant to scam you into taking you money"
!,@,#,$,%,U,^,&,*,(,)
"Hi for some reason at 1:41,:44 , I can not compile the SimpleStorage file. How can I resolve this?"
!,@,#,$,%,U,^,&,*,(,)
I want to get involve In this
!,@,#,$,%,U,^,&,*,(,)
"Join the Global community as we explore Blockchain

A gathering for blockchain enthusiasts, including industry professionals, developers, and traders.
Featuring: Smart Contract Development, Trading highlights, and Panel Sessions on how blockchain is impacting key industries

Date: 19th - 21st April 2022
Link: https://agulite.com/blockchain-week"
!,@,#,$,%,U,^,&,*,(,)
Looking for the javascript version
!,@,#,$,%,U,^,&,*,(,)
4:29:25
!,@,#,$,%,U,^,&,*,(,)
I LOVE YOU😭 Thank you so so much for this!!
!,@,#,$,%,U,^,&,*,(,)
"Someone told me that it's the best time to buy  Bitcoin, because there will be a huge pump"
!,@,#,$,%,U,^,&,*,(,)
"Successful people don't become that way overnight. What most people see at a glance-wealth, a great career, purpose-is the result of hard work and hustle over time."
!,@,#,$,%,U,^,&,*,(,)
Are there any similar courses for Javascript developers?
!,@,#,$,%,U,^,&,*,(,)
"I need a computer. Mi computers battery swelled. But as soon as I can,I will start."
!,@,#,$,%,U,^,&,*,(,)
I love his vibe. I really know I can do this. So encouraging!!!!
!,@,#,$,%,U,^,&,*,(,)
"HELLO, I'M NEW TO CRYPTO AND FOREX TRADING AND I HAVE BEEN MAKING HUGE LOSES TRADING ON MY OWN BUT RECENTLY I SEE A LOT OF PEOPLE EARNING FROM IT. CAN SOMEONE PLEASE GIVE ME A NEW STRATEGY OR AT LEAST TELL ME WHAT I'M DOING WRONG?"
!,@,#,$,%,U,^,&,*,(,)
The presenters insane hand movements makes me dizzy.
!,@,#,$,%,U,^,&,*,(,)
"It's amazing, I'm French, I'm watching the video in 0.75, I'm at 1:29 and I feel like I really elevate myself, I'm learning complex English while learning to code to change the world. It's crazy. Thks Patrick"
!,@,#,$,%,U,^,&,*,(,)
Sir you are matching as like Mr. Jeff Bezos sir🤗🤗
!,@,#,$,%,U,^,&,*,(,)
"13:52 introduction to block chain notes/summery.
23:20 part 2 notes to introduction to blockchain"
!,@,#,$,%,U,^,&,*,(,)
👋Hello Mrs Jane is legit and her method works like magic I keep on earning every single week with her new strategy
!,@,#,$,%,U,^,&,*,(,)
When will the Javascript version of this course is going to be out? Thanks
!,@,#,$,%,U,^,&,*,(,)
"finally, after almost 3 months, I finished this course!
the amount of information in this video is insane and it was overwhelming at first but slowly I began to understand, I can't say I understood everything but this definitely will put my foot in the industry.
thank you so much Patrick for being an ally throughout this journey I absolutely enjoyed this!
will see you in the community."
!,@,#,$,%,U,^,&,*,(,)
6:13:00
!,@,#,$,%,U,^,&,*,(,)
"Finally, i have completed this course 🔥🔥🔥
Thank u very much!"
!,@,#,$,%,U,^,&,*,(,)
Bookmark at 2:26:23
!,@,#,$,%,U,^,&,*,(,)
02:16:00
!,@,#,$,%,U,^,&,*,(,)
People who give  great free video's putting hours of hard work shud be charged with insanity
!,@,#,$,%,U,^,&,*,(,)
